"Country","ISO3","Specie","Breed/Most common name","Year","dna samples","dna donors total","dna donors males","dna donors females","embryos samples","embryos donors total","embryos donors males","embryos donors females","somatic cells samples","somatic cells donors total","somatic cells donors males","somatic cells donors females","semen samples","semen donors males","oocytes samples","oocytes donors females","sufficient","organisation","collected by","Geographical classification","Last update"
"Czechia","CZE","Cattle","Ayrshire","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Czechia","CZE","Cattle","Belgicke modre","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Czechia","CZE","Cattle","Brown Swiss","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Czechia","CZE","Cattle","Ceska Cervinka","1998","","","","","135","18","4","14","","","","","","","","","","","Czech Agricultural University Prague","Local",""
"Czechia","CZE","Cattle","Ceska Cervinka","2008","","","","","81","3","3","","","","","","","","","","","","","Local",""
"Czechia","CZE","Cattle","Ceska Cervinka","2008","","","","","","","","","","","","","7176","4","","","","","","Local",""
"Czechia","CZE","Cattle","Ceska Cervinka","1993","","","","","0","","","","0","","","","0","","0","","","","","Local",""
"Czechia","CZE","Cattle","Ceska Cervinka","1994","","","","","0","","","","0","","","","0","","0","","","","","Local",""
"Czechia","CZE","Cattle","Ceska Cervinka","1998","","","","","135","","","","0","","","","0","","0","","","","","Local",""
"Czechia","CZE","Cattle","Ceska Cervinka","2007","","","","","80","","","","0","","","","8150","","0","","","","","Local",""
"Czechia","CZE","Cattle","Ceska Cervinka","2012","480","480","30","450","185","14","","14","0","0","0","0","10270","8","0","0","","","","Local",""
"Czechia","CZE","Cattle","Ceska Cervinka","2014","520","515","35","480","300","18","","18","0","0","0","0","15790","12","0","0","","","","Local",""
"Czechia","CZE","Cattle","Ceska Cervinka","2019","","","","","436","0","0","0","0","0","0","0","17246","14","0","0","","","","Local","16-Sept-2020"
"Czechia","CZE","Cattle","Cesky strakaty - original type","2011","30","30","2","28","1144","118","","118","0","0","0","0","11800","22","0","0","","","","Local",""
"Czechia","CZE","Cattle","Cesky strakaty - original type","2014","60","60","2","58","1230","134","","134","0","0","0","0","17220","27","0","0","","","","Local",""
"Czechia","CZE","Cattle","Cesky strakaty - original type","2019","","","","","1293","0","0","0","0","0","0","0","20980","35","0","0","","","","Local","16-Sept-2020"
"Czechia","CZE","Cattle","Cesky strakaty skot","2001","","","","","","151","21","130","","","","","","","","","","","","International",""
"Czechia","CZE","Cattle","Cesky strakaty skot","2001","","","","","","","","","","","","","12411","22","","","","","","International",""
"Czechia","CZE","Cattle","Cesky strakaty skot","2014","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","16-Sept-2020"
"Czechia","CZE","Cattle","Charolais","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Czechia","CZE","Cattle","Galloway","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Czechia","CZE","Cattle","Gasconne","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Czechia","CZE","Cattle","Hereford","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Czechia","CZE","Cattle","Holstynsky","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Czechia","CZE","Cattle","Jersey","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Czechia","CZE","Cattle","Limousin","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Czechia","CZE","Cattle","Masny Simental","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Czechia","CZE","Cattle","Montbeliardsky","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Czechia","CZE","Cattle","Normandský","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Czechia","CZE","Cattle","Piemontese","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Czechia","CZE","Cattle","Plave akvitanske","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Czechia","CZE","Cattle","RED holštýnské","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Czechia","CZE","Cattle","Salers","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Czechia","CZE","Cattle","Skotsky nahorni","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Germany","DEU","Cattle","Angler","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Germany","DEU","Cattle","Ansbach-Triesdorfer","2020","","","","","","","","","","","","","480","4","","","","","Genreserve für die bayerischen Nutztierpopulationen","Local","16-Sept-2020"
"Germany","DEU","Cattle","Aubrac","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Germany","DEU","Cattle","Blonde d'Aquitaine","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Germany","DEU","Cattle","Brahman","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Germany","DEU","Cattle","Braunvieh","2020","","","","","","","","","","","","","11135","32","","","","","Genreserve für die bayerischen Nutztierpopulationen","International","16-Sept-2020"
"Germany","DEU","Cattle","Braunvieh alter Zuchtrichtung","2020","","","","","","","","","","","","","9287","24","","","","","Genreserve für die bayerischen Nutztierpopulationen","Local","16-Sept-2020"
"Germany","DEU","Cattle","Charolais","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Germany","DEU","Cattle","Chianina","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Germany","DEU","Cattle","Deutsch Angus","2020","","","","","","","","","","","","","430","9","","","","","Genreserve für die bayerischen Nutztierpopulationen","Local","16-Sept-2020"
"Germany","DEU","Cattle","Deutsche Holstein Rotbunt","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Germany","DEU","Cattle","Deutsche Holstein Schwarzbunt","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Germany","DEU","Cattle","Deutsches Schwarzbuntes Niederungsrind","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Germany","DEU","Cattle","Deutsches Shorthorn","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Germany","DEU","Cattle","Dexter","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Germany","DEU","Cattle","Doppelnutzung Rotbunt","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Germany","DEU","Cattle","Evolener","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Germany","DEU","Cattle","Fjaellrind","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Germany","DEU","Cattle","Fleckvieh Doppelnutzung","2020","","","","","","","","","","","","","35392","124","","","","","","International","16-Sept-2020"
"Germany","DEU","Cattle","Fleckvieh-Simmental","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Germany","DEU","Cattle","Galloway","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Germany","DEU","Cattle","Gelbvieh","2020","","","","","","","","","","","","","8843","26","","","","","","International","16-Sept-2020"
"Germany","DEU","Cattle","Gelbvieh Fleischnutzung","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Germany","DEU","Cattle","Glanrind","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Germany","DEU","Cattle","Grauvieh","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Germany","DEU","Cattle","Hereford","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Germany","DEU","Cattle","Highland Cattle","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Germany","DEU","Cattle","Hinterwälder","2020","","","","","","","","","","","","","","","","","","","","Regional","16-Sept-2020"
"Germany","DEU","Cattle","Jersey","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Germany","DEU","Cattle","Lakenvelder Rind","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Germany","DEU","Cattle","Limousin","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Germany","DEU","Cattle","Limpurger","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Germany","DEU","Cattle","Lincoln Red","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Germany","DEU","Cattle","Longhorn","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Germany","DEU","Cattle","Luing","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Germany","DEU","Cattle","Maine Anjou","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Germany","DEU","Cattle","Murnau-Werdenfelser","2020","","","","","","","","","","","","","7197","17","","","","","Genreserve für die bayerischen Nutztierpopulationen","Local","16-Sept-2020"
"Germany","DEU","Cattle","Murnau-Werdenfelser Fleischnutzung","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Germany","DEU","Cattle","Murray Gray","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Germany","DEU","Cattle","Piemonteser","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Germany","DEU","Cattle","Pinzgauer Doppelnutzung","2020","","","","","","","","","","","","","7443","23","","","","","Genreserve für die bayerischen Nutztierpopulationen","International","16-Sept-2020"
"Germany","DEU","Cattle","Pinzgauer Fleischnutzung","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Germany","DEU","Cattle","Pustertaler","2020","","","","","","","","","","","","","600","4","","","","","Genreserve für die bayerischen Nutztierpopulationen","International","16-Sept-2020"
"Germany","DEU","Cattle","Rotvieh alter Angler Zuchtrichtung","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Germany","DEU","Cattle","Salers","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Germany","DEU","Cattle","Vogesen-Rind","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Germany","DEU","Cattle","Vorderwälder","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Germany","DEU","Cattle","Wagyu","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Germany","DEU","Cattle","Welsh-Black","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Germany","DEU","Cattle","White Park","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Germany","DEU","Cattle","Whitebred Shorthorn","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Germany","DEU","Cattle","Zwerg Zebu","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Djibouti","DJI","Cattle","Afar","2020","","","","","","","","","","","","","","","","","","","","Regional","16-Sept-2020"
"Djibouti","DJI","Cattle","F1-Generation","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Djibouti","DJI","Cattle","Frisonne","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Djibouti","DJI","Cattle","Holstein","2020","","","","","","","","","","","","","","","","","","","","International","16-Sept-2020"
"Djibouti","DJI","Cattle","Somali","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Djibouti","DJI","Cattle","Zebu autochtone","2020","","","","","","","","","","","","","","","","","","","","Local","16-Sept-2020"
"Denmark","DNK","Cattle","Jysk Kvæg","2017","","","","","","","","","","","","","","40","","","","","","Local",""
"Denmark","DNK","Cattle","Korthorn","2006","","","","","","","","","","","","","1500","","","","","","","Local",""
"Denmark","DNK","Cattle","Korthorn","2017","","","","","","","","","","","","","","13","","","","","","Local",""
"Denmark","DNK","Cattle","Rød Dansk Malkerace anno 1970 (RDM-1970)","2006","","","","","2","","","","","","","","","","","","","","","Regional",""
"Denmark","DNK","Cattle","Rød Dansk Malkerace anno 1970 (RDM-1970)","2017","","","","","","","","","","","","","","63","","","","","","Regional",""
"Denmark","DNK","Cattle","Sortbroget Dansk Malkerace anno 1965 (SDM-1965)","2017","","","","","","","","","","","","","","33","","","","","","Local",""
"Dominican Republic","DOM","Cattle","Brahman","2022","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","30/5/2022"
"Dominican Republic","DOM","Cattle","Criollo Lechero Dominicano","2022","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Regional","30/5/2022"
"Dominican Republic","DOM","Cattle","Dominican Criollo","2022","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","30/5/2022"
"Dominican Republic","DOM","Cattle","Holstein","2022","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","30/5/2022"
"Dominican Republic","DOM","Cattle","Jersey","2022","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","30/5/2022"
"Dominican Republic","DOM","Cattle","Pardo Suizo","2022","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","30/5/2022"
"Dominican Republic","DOM","Cattle","Puerto Rican","2022","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","30/5/2022"
"Dominican Republic","DOM","Cattle","Romana Rojo","2022","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","30/5/2022"
"Dominican Republic","DOM","Cattle","Simmental","2022","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","30/5/2022"
"Algeria","DZA","Cattle","Brune des Alpes","2022","","","","","","","","","","","","","","","","","","","","International","14/6/2022"
"Algeria","DZA","Cattle","Cheurfa","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","Centre National d'Insémination Artificielle et d'Amélioration Génétique","Local","31/5/2022"
"Algeria","DZA","Cattle","Cheurfa","2022","","","","","","","","","","","","","","","","","","","","Local","14/6/2022"
"Algeria","DZA","Cattle","Chélifienne","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","28/4/2021"
"Algeria","DZA","Cattle","Chélifienne","2022","","","","","","","","","","","","","","","","","","","","Local","14/6/2022"
"Algeria","DZA","Cattle","Française Frisonne Pie-Noire","2022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","International","14/6/2022"
"Algeria","DZA","Cattle","Guelmoise","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","27/4/2021"
"Algeria","DZA","Cattle","Guelmoise","2022","","","","","","","","","","","","","","","","","","","","Local","14/6/2022"
"Algeria","DZA","Cattle","Holstein","2022","","","","","","","","","","","","","","","","","","","","International","14/6/2022"
"Algeria","DZA","Cattle","Montbéliarde","2022","","","","","","","","","","","","","","","","","","","","International","14/6/2022"
"Algeria","DZA","Cattle","Sétifienne","2021","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","28/4/2021"
"Algeria","DZA","Cattle","Sétifienne","2022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","14/6/2022"
"Spain","ESP","Cattle","Albera","2013","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","16-Sept-2020"
"Spain","ESP","Cattle","Albera","2021","855","475","104","371","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","14/2/2024"
"Spain","ESP","Cattle","Alistana-Sanabresa","2012","","","","","0","","","","","","","","38613","","0","","","","","Local",""
"Spain","ESP","Cattle","Alistana-Sanabresa","2013","","","","","0","","","","","","","","40702","","0","","","","","Local",""
"Spain","ESP","Cattle","Alistana-Sanabresa","2014","","","","","0","0","","0","","","","","42746","43","0","0","","","","Local",""
"Spain","ESP","Cattle","Alistana-Sanabresa","2015","","","","","16","6","","6","","","","","43479","47","0","0","","","","Local",""
"Spain","ESP","Cattle","Alistana-Sanabresa","2016","","","","","18","9","","9","","","","","43916","48","0","0","","","","Local",""
"Spain","ESP","Cattle","Alistana-Sanabresa","2017","","","","","18","7","","","","","","","46313","49","0","0","","","","Local","9/5/2019"
"Spain","ESP","Cattle","Alistana-Sanabresa","2018","","","","","18","8","4","4","0","0","0","0","47784","50","0","0","","","","Local","16-Sept-2020"
"Spain","ESP","Cattle","Alistana-Sanabresa","2019","","","","","39","22","11","11","","","","","49189","51","0","0","","","","Local","28-Jan-2021"
"Spain","ESP","Cattle","Alistana-Sanabresa","2020","","","","","19","10","5","5","","","","","50793","53","0","0","","","","Local","27-Jan-2022"
"Spain","ESP","Cattle","Alistana-Sanabresa","2021","5951","5951","738","5213","19","10","5","5","0","0","0","0","51986","54","0","0","","","","Local","14/2/2024"
"Spain","ESP","Cattle","Alistana-Sanabresa","2022","0","0","0","0","19","10","5","5","0","0","0","0","51976","53","0","0","","","","Local","16/2/2024"
"Spain","ESP","Cattle","Asturiana de la Montaña","2012","","","","","0","","","","","","","","154419","","0","","","","","Local",""
"Spain","ESP","Cattle","Asturiana de la Montaña","2013","0","","","","265","","","","","","","","311809","","0","","","","","Local",""
"Spain","ESP","Cattle","Asturiana de la Montaña","2014","","","","","0","0","","0","","","","","153733","77","0","0","","","","Local",""
"Spain","ESP","Cattle","Asturiana de la Montaña","2015","0","0","0","0","349","47","","47","0","0","0","0","268515","125","0","0","","","","Local",""
"Spain","ESP","Cattle","Asturiana de la Montaña","2016","","","","","398","50","","50","","","","","262653","134","0","0","","","","Local",""
"Spain","ESP","Cattle","Asturiana de la Montaña","2017","","","","","470","54","","","","","","","215658","135","0","0","","","","Local","9/5/2019"
"Spain","ESP","Cattle","Asturiana de la Montaña","2018","","","","","454","52","29","23","0","0","0","0","216414","133","0","0","","","","Local","16-Sept-2020"
"Spain","ESP","Cattle","Asturiana de la Montaña","2019","","","","","583","64","34","30","","","","","222772","142","0","0","","","","Local","28-Jan-2021"
"Spain","ESP","Cattle","Asturiana de la Montaña","2020","","","","","501","58","32","26","","","","","224403","139","0","0","","","","Local","27-Jan-2022"
"Spain","ESP","Cattle","Asturiana de la Montaña","2021","444","452","249","203","510","59","33","26","0","0","0","0","161880","141","0","0","","","","Local","14/2/2024"
"Spain","ESP","Cattle","Asturiana de la Montaña","2022","443","443","274","169","510","59","33","26","0","0","0","0","230051","143","0","0","","","","Local","16/2/2024"
"Spain","ESP","Cattle","Asturiana de los Valles","2012","0","","","","49","","","","","","","","729488","","0","","","","","Local",""
"Spain","ESP","Cattle","Asturiana de los Valles","2013","","","","","56","","","","","","","","749794","","0","","","","","Local",""
"Spain","ESP","Cattle","Asturiana de los Valles","2014","","","","","68","24","","24","","","","","780840","176","0","0","","","","Local",""
"Spain","ESP","Cattle","Asturiana de los Valles","2015","","","","","7","7","","7","","","","","717588","207","0","0","","","","Local",""
"Spain","ESP","Cattle","Asturiana de los Valles","2016","","","","","17","11","","11","","","","","772178","204","0","0","","","","Local",""
"Spain","ESP","Cattle","Asturiana de los Valles","2017","","","","","38","9","","","","","","","763665","204","0","0","","","","Local","9/5/2019"
"Spain","ESP","Cattle","Asturiana de los Valles","2018","","","","","350","117","38","79","0","0","0","0","720524","211","595","31","","","","Local","16-Sept-2020"
"Spain","ESP","Cattle","Asturiana de los Valles","2019","","","","","281","65","28","37","","","","","764500","214","0","0","","","","Local","28-Jan-2021"
"Spain","ESP","Cattle","Asturiana de los Valles","2020","","","","","215","379","22","357","","","","","596196","219","0","0","","","","Local","27-Jan-2022"
"Spain","ESP","Cattle","Asturiana de los Valles","2021","5939","3355","1852","1503","389","94","24","70","0","0","0","0","565809","222","0","0","","","","Local","14/2/2024"
"Spain","ESP","Cattle","Asturiana de los Valles","2022","1901","1901","988","913","182","34","14","20","0","0","0","0","498127","230","0","0","","","","Local","16/2/2024"
"Spain","ESP","Cattle","Avileña-Negra Ibérica","2012","","","","","0","","","","","","","","7218","","0","","","","","Local",""
"Spain","ESP","Cattle","Avileña-Negra Ibérica","2013","","","","","0","","","","","","","","32852","","0","","","","","Local",""
"Spain","ESP","Cattle","Avileña-Negra Ibérica","2014","","","","","0","0","","0","","","","","32623","16","0","0","","","","Local",""
"Spain","ESP","Cattle","Avileña-Negra Ibérica","2015","","","","","0","0","","0","","","","","30992","5137","0","0","","","","Local",""
"Spain","ESP","Cattle","Avileña-Negra Ibérica","2016","","","","","0","0","","0","","","","","35302","33","0","0","","","","Local",""
"Spain","ESP","Cattle","Avileña-Negra Ibérica","2017","","","","","0","0","","","","","","","19509","32","0","0","","","","Local","9/5/2019"
"Spain","ESP","Cattle","Avileña-Negra Ibérica","2018","","","","","0","0","0","0","0","0","0","0","20062","36","0","0","","","","Local","16-Sept-2020"
"Spain","ESP","Cattle","Avileña-Negra Ibérica","2019","","","","","0","0","0","0","","","","","16161","39","0","0","","","","Local","28-Jan-2021"
"Spain","ESP","Cattle","Avileña-Negra Ibérica","2020","","","","","0","0","0","0","","","","","16837","43","0","0","","","","Local","27-Jan-2022"
"Spain","ESP","Cattle","Avileña-Negra Ibérica","2021","20068","18973","4435","14538","0","0","0","0","0","0","0","0","28537","53","0","0","","","","Local","14/2/2024"
"Spain","ESP","Cattle","Avileña-Negra Ibérica","2022","3240","3233","555","2678","0","0","0","0","0","0","0","0","29676","55","0","0","","","","Local","16/2/2024"
"Spain","ESP","Cattle","Avileña-Negra Ibérica (variedad Bociblanca)","2012","","","","","0","","","","","","","","1160","","0","","","","","Local",""
"Spain","ESP","Cattle","Avileña-Negra Ibérica (variedad Bociblanca)","2013","","","","","0","","","","","","","","2404","","0","","","","","Local",""
"Spain","ESP","Cattle","Avileña-Negra Ibérica (variedad Bociblanca)","2014","","","","","0","0","","0","","","","","2404","8","0","0","","","","Local",""
"Spain","ESP","Cattle","Avileña-Negra Ibérica (variedad Bociblanca)","2015","","","","","0","0","","0","","","","","2196","7","0","0","","","","Local",""
"Spain","ESP","Cattle","Avileña-Negra Ibérica (variedad Bociblanca)","2016","","","","","0","0","","0","","","","","4120","10","0","0","","","","Local",""
"Spain","ESP","Cattle","Avileña-Negra Ibérica (variedad Bociblanca)","2017","","","","","0","0","","","","","","","3810","10","0","0","","","","Local","9/5/2019"
"Spain","ESP","Cattle","Avileña-Negra Ibérica (variedad Bociblanca)","2018","","","","","0","0","0","0","0","0","0","0","7715","12","0","0","","","","Local","16-Sept-2020"
"Spain","ESP","Cattle","Avileña-Negra Ibérica (variedad Bociblanca)","2019","","","","","0","0","0","0","","","","","7695","12","0","0","","","","Local","28-Jan-2021"
"Spain","ESP","Cattle","Avileña-Negra Ibérica (variedad Bociblanca)","2020","","","","","0","0","0","0","","","","","11036","15","0","0","","","","Local","27-Jan-2022"
"Spain","ESP","Cattle","Avileña-Negra Ibérica (variedad Bociblanca)","2021","0","0","0","0","0","0","0","0","0","0","0","0","7619","12","0","0","","","","Local","14/2/2024"
"Spain","ESP","Cattle","Avileña-Negra Ibérica (variedad Bociblanca)","2022","40","40","0","40","0","0","0","0","0","0","0","0","7674","12","0","0","","","","Local","16/2/2024"
"Spain","ESP","Cattle","Berrenda en Colorado","2012","","","","","12","","","","","","","","1061","","0","","","","","Local",""
"Spain","ESP","Cattle","Berrenda en Colorado","2013","","","","","25","","","","","","","","15573","","0","","","","","Local",""
"Spain","ESP","Cattle","Berrenda en Colorado","2014","","","","","38","4","","4","","","","","19917","8","0","0","","","","Local",""
"Spain","ESP","Cattle","Berrenda en Colorado","2015","","","","","38","4","","4","","","","","23299","15","0","0","","","","Local",""
"Spain","ESP","Cattle","Berrenda en Colorado","2016","0","0","0","0","38","4","","4","0","0","0","0","24350","19","0","0","","","","Local",""
"Spain","ESP","Cattle","Berrenda en Colorado","2017","","","","","44","8","","","","","","","16090","28","0","0","","","","Local","9/5/2019"
"Spain","ESP","Cattle","Berrenda en Colorado","2018","","","","","30","8","4","4","0","0","0","0","22163","37","0","0","","","","Local","16-Sept-2020"
"Spain","ESP","Cattle","Berrenda en Colorado","2019","","","","","27","6","3","3","","","","","23486","48","3","1","","","","Local","28-Jan-2021"
"Spain","ESP","Cattle","Berrenda en Colorado","2020","","","","","30","8","4","4","","","","","27898","60","0","0","","","","Local","27-Jan-2022"
"Spain","ESP","Cattle","Berrenda en Colorado","2021","601","591","75","516","11","4","2","2","0","0","0","0","28429","62","0","0","","","","Local","14/2/2024"
"Spain","ESP","Cattle","Berrenda en Colorado","2022","628","628","68","560","15","9","4","5","0","0","0","0","26648","60","0","0","","","","Local","16/2/2024"
"Spain","ESP","Cattle","Berrenda en Negro","2012","","","","","0","","","","","","","","26610","","0","","","","","Local",""
"Spain","ESP","Cattle","Berrenda en Negro","2013","","","","","0","","","","","","","","33704","","0","","","","","Local",""
"Spain","ESP","Cattle","Berrenda en Negro","2014","","","","","0","0","","0","","","","","18940","8","0","0","","","","Local",""
"Spain","ESP","Cattle","Berrenda en Negro","2015","","","","","0","0","","0","","","","","21182","13","0","0","","","","Local",""
"Spain","ESP","Cattle","Berrenda en Negro","2016","","","","","0","0","","0","","","","","22750","16","0","0","","","","Local",""
"Spain","ESP","Cattle","Berrenda en Negro","2017","","","","","0","0","","","","","","","19626","25","0","0","","","","Local","9/5/2019"
"Spain","ESP","Cattle","Berrenda en Negro","2018","","","","","0","0","0","0","0","0","0","0","22998","30","0","0","","","","Local","16-Sept-2020"
"Spain","ESP","Cattle","Berrenda en Negro","2019","","","","","0","0","0","0","","","","","18844","33","0","0","","","","Local","28-Jan-2021"
"Spain","ESP","Cattle","Berrenda en Negro","2020","","","","","0","0","0","0","","","","","20337","41","0","0","","","","Local","27-Jan-2022"
"Spain","ESP","Cattle","Berrenda en Negro","2021","510","482","72","410","0","0","0","0","0","0","0","0","24457","49","0","0","","","","Local","14/2/2024"
"Spain","ESP","Cattle","Berrenda en Negro","2022","481","481","59","422","10","3","2","1","0","0","0","0","23151","52","53","4","","","","Local","16/2/2024"
"Spain","ESP","Cattle","Betizu","2013","","","","","0","","","","","","","","223","","0","","","","","Local",""
"Spain","ESP","Cattle","Betizu","2014","","","","","8","6","","6","","","","","223","2","0","0","","","","Local",""
"Spain","ESP","Cattle","Betizu","2015","","","","","0","0","","0","","","","","223","2","0","0","","","","Local",""
"Spain","ESP","Cattle","Betizu","2016","","","","","0","0","","0","","","","","223","2","0","0","","","","Local",""
"Spain","ESP","Cattle","Betizu","2017","","","","","0","0","","","","","","","223","2","0","0","","","","Local","9/5/2019"
"Spain","ESP","Cattle","Betizu","2018","","","","","0","0","0","0","0","0","0","0","223","2","0","0","","","","Local","16-Sept-2020"
"Spain","ESP","Cattle","Betizu","2019","","","","","0","0","0","0","","","","","223","2","0","0","","","","Local","28-Jan-2021"
"Spain","ESP","Cattle","Betizu","2020","","","","","0","0","0","0","","","","","223","2","0","0","","","","Local","27-Jan-2022"
"Spain","ESP","Cattle","Betizu","2021","144","144","68","76","0","0","0","0","0","0","0","0","0","0","0","0","","","","Local","14/2/2024"
"Spain","ESP","Cattle","Betizu","2022","78","78","26","52","0","0","0","0","0","0","0","0","223","2","0","0","","","","Local","16/2/2024"
"Spain","ESP","Cattle","Blanca Cacereña","2012","","","","","82","","","","","","","","83651","","0","","","","","Local",""
"Spain","ESP","Cattle","Blanca Cacereña","2013","","","","","82","","","","","","","","85579","","0","","","","","Local",""
"Spain","ESP","Cattle","Blanca Cacereña","2014","","","","","81","40","","40","","","","","85033","77","0","0","","","","Local",""
"Spain","ESP","Cattle","Blanca Cacereña","2015","","","","","81","40","","40","","","","","85433","78","0","0","","","","Local",""
"Spain","ESP","Cattle","Blanca Cacereña","2016","","","","","0","0","","0","","","","","85421","78","0","0","","","","Local",""
"Spain","ESP","Cattle","Blanca Cacereña","2017","","","","","0","0","","","","","","","85234","78","0","0","","","","Local","9/5/2019"
"Spain","ESP","Cattle","Blanca Cacereña","2018","","","","","0","0","0","0","0","0","0","0","85200","78","0","0","","","","Local","16-Sept-2020"
"Spain","ESP","Cattle","Blanca Cacereña","2019","","","","","1","2","1","1","","","","","45343","117","0","0","","","","Local","28-Jan-2021"
